Frame,Kecepatan,Y0X_Pixel,Y239X_Pixel,Y479X_Pixel,Y0X_Meter,Y239X_Meter,Y479X_Meter,errorY_0_Xmeter,errorY_239_Xmeter,errorY_479_Xmeter,Radius,Curvature,Y0(meter),Y239(meter),Y479(meter),Steering_Angle,Angle,FPS
106,5,311,301,303,0.7775,0.7525000000000001,0.7575000000000001,-0.0225,-0.0475,-0.0425,"(229.11688915280124, 'Left Curve')",0.004364584399245601,0.0,1.941875,3.891875,9.350423568324837,30.350423568324835,6.2
107,5,310,301,302,0.775,0.7525000000000001,0.755,-0.025,-0.0475,-0.045,"(225.64420844994532, 'Left Curve')",0.004431755669110515,0.0,1.941875,3.891875,9.351643836944005,30.351643836944007,6.6
108,5,311,301,302,0.7775,0.7525000000000001,0.755,-0.0225,-0.0475,-0.045,"(197.2286510138358, 'Left Curve')",0.0050702572616077414,0.0,1.941875,3.891875,9.363243440789624,30.363243440789624,6.2
109,5,311,301,301,0.7775,0.7525000000000001,0.7525000000000001,-0.0225,-0.0475,-0.0475,"(209.07506306041213, 'Left Curve')",0.0047829711748600574,0.0,1.941875,3.891875,9.358024346458476,30.35802434645848,5.8
110,5,310,300,299,0.775,0.75,0.7475,-0.025,-0.05,-0.0525,"(204.6372125018667, 'Left Curve')",0.004886696743833323,0.0,1.941875,3.891875,9.347863230330091,30.34786323033009,5.7
111,5,311,299,300,0.7775,0.7475,0.75,-0.0225,-0.0525,-0.05,"(182.39486915146443, 'Left Curve')",0.005482610364272799,0.0,1.941875,3.891875,9.346643656532168,30.346643656532166,6.2
112,5,312,298,299,0.78,0.745,0.7475,-0.02,-0.055,-0.0525,"(166.97112092661104, 'Left Curve')",0.005989059631692422,0.0,1.941875,3.891875,9.343798812132214,30.343798812132214,6.4
113,5,313,298,299,0.7825,0.745,0.7475,-0.0175,-0.055,-0.0525,"(155.90261313283884, 'Left Curve')",0.006414260671486867,0.0,1.941875,3.891875,9.351523378047377,30.351523378047375,6.3
114,5,313,297,298,0.7825,0.7425,0.745,-0.0175,-0.0575,-0.055,"(140.9472577630359, 'Left Curve')",0.007094852470852787,0.0,1.941875,3.891875,9.351842119569204,30.351842119569206,6.6
115,5,313,297,297,0.7825,0.7425,0.7425,-0.0175,-0.0575,-0.0575,"(135.40981304492465, 'Left Curve')",0.007384989148963909,0.0,1.941875,3.891875,9.357112994003911,30.357112994003913,6.1
116,5,314,296,297,0.785,0.74,0.7425,-0.015,-0.06,-0.0575,"(125.52511116499937, 'Left Curve')",0.007966533474609131,0.0,1.941875,3.891875,9.355632373891396,30.355632373891396,5.7
117,5,313,295,297,0.7825,0.7375,0.7425,-0.0175,-0.0625,-0.0575,"(116.62772790475955, 'Left Curve')",0.008574290333569897,0.0,1.941875,3.891875,9.35462790609822,30.35462790609822,5.9
118,5,314,295,297,0.785,0.7375,0.7425,-0.015,-0.0625,-0.0575,"(108.14470290030658, 'Left Curve')",0.009246869917631122,0.0,1.941875,3.891875,9.36684661735644,30.36684661735644,6.3
119,5,315,295,297,0.7875,0.7375,0.7425,-0.0125,-0.0625,-0.0575,"(106.90188623734932, 'Left Curve')",0.009354371893679651,0.0,1.941875,3.891875,9.368799624749446,30.368799624749446,6.4
120,5,315,295,297,0.7875,0.7375,0.7425,-0.0125,-0.0625,-0.0575,"(107.55502675548323, 'Left Curve')",0.009297566372917287,0.0,1.941875,3.891875,9.367767641275707,30.367767641275705,6.1
